F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18
0.04820799,0.020608593999999997,0.01196325,0.00845829,0.953915718,0.963499152,0.9691004670000001,0.005756147,0.004563939,0.00467274,0.004748235,0.7652897559999999,0.024158232999999998,0.507796951,0.697684975,0.32663379,0.004780914,0.0220525
0.04321656,0.000930165,0.0005878459999999999,0.000438929,0.9979199940000001,0.9982064340000001,0.998396518,0.00018544900000000002,0.000129555,0.000146437,0.000161448,0.7866635479999999,0.024547066,0.5365354529999999,0.7113027690000001,0.681757079,0.011887548000000001,0.010722266000000001
0.0419649,0.22886894300000002,0.147245688,0.11168976,0.48821054700000005,0.550741429,0.591978813,0.047700772999999995,0.045619717000000004,0.04718734,0.046533759,0.905801245,0.012708731000000001,0.74321659,0.838402179,0.84174315,0.00792673,0.004411877
0.666515246,0.744349549,0.584653716,0.490782481,0.0,0.044283718,0.106833098,0.42365557299999995,0.40039754899999996,0.388101707,0.36883907,0.685056242,0.030992111,0.411514514,0.632773491,0.476660701,0.013883198999999999,0.022316086000000002
0.18500625399999998,0.09828342300000001,0.069190641,0.056871026,0.7802217359999999,0.788893727,0.792240725,0.068919085,0.06807519999999999,0.06940078,0.067231581,0.461505111,0.17074662,0.140831008,0.287335452,0.32358188,0.038784565,0.141168257
0.5914888079999999,0.11226006,0.10558259,0.10836813099999999,0.7666017509999999,0.73130957,0.706562777,0.356330784,0.35366664200000003,0.352914484,0.336443155,0.12379840199999999,0.689006034,0.0,0.003631412,0.10232732800000001,0.460356761,0.242864577
0.208349905,0.13994757300000002,0.101035543,0.079766537,0.6870536890000001,0.69173234,0.714944221,0.046745768,0.042969782000000005,0.041034114,0.041751467,0.558189132,0.075790625,0.250075297,0.45755787600000003,0.389338736,0.020901895,0.064337008
0.369669543,0.20218407600000002,0.150745513,0.12195122,0.556051148,0.5543166829999999,0.5718616129999999,0.160725939,0.161662355,0.165994212,0.166893354,0.651030019,0.035105704,0.375786766,0.6037221970000001,0.5507010170000001,0.013321514,0.04003574
0.421985083,0.140237494,0.11132868800000001,0.096920376,0.69048975,0.672670654,0.670376086,0.15979880400000002,0.160964863,0.164630994,0.164520991,0.490562678,0.08241062099999999,0.202303664,0.40989559700000006,0.278540646,0.04348290900000001,0.061533414
0.005537268000000001,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.850737492,0.02368543,0.6158106329999999,0.743531548,0.805515462,0.010504533,0.011264205
0.046700156,0.02360445,0.013975941,0.009348012,0.9472164790000001,0.957358267,0.965850165,0.00322871,0.003473548,0.0035994079999999997,0.003606298,0.8347879229999999,0.017315723999999998,0.615036616,0.76758965,0.846813879,0.010660951,0.0063632440000000005
0.41572079700000003,0.23957188199999999,0.184163195,0.16408845,0.508880941,0.514558909,0.5125761129999999,0.206197043,0.20621415399999998,0.211765464,0.20939874100000003,0.49924490899999996,0.133186409,0.17659931,0.343168407,0.462318359,0.092954097,0.037364663
0.135424014,0.125318612,0.092066026,0.074534972,0.719766505,0.719099068,0.727711405,0.075024489,0.077664571,0.079784933,0.08054196,0.696604985,0.047087422999999996,0.384436265,0.576032683,0.40197418700000004,0.011824023999999999,0.038232736
0.044282017,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.850849917,0.012446853999999999,0.664951285,0.812982297,0.764410365,0.008872406,0.003042337
0.7688993340000001,0.8434544159999999,0.7403200059999999,0.672475562,0.090366487,0.09274316,0.11585636699999999,0.5804594439999999,0.550016101,0.5280518270000001,0.494574666,0.617886376,0.06645415,0.300035332,0.49841125700000005,0.526385561,0.031113617000000003,0.037895057
0.073655663,0.23355600899999998,0.14830848300000002,0.10480924400000001,0.477729479,0.5474987570000001,0.617114478,0.042323520999999996,0.037094722000000004,0.038162451,0.040967853,0.889093041,0.009765921,0.741663587,0.8592827959999999,0.6161504329999999,0.004622696,0.00641819
0.14190517800000002,0.086517438,0.07292794,0.06596991599999999,0.806532457,0.777490923,0.759000975,0.07314825700000001,0.074346809,0.07677719599999999,0.076839967,0.23842005100000002,0.126197287,0.10631490800000001,0.287789378,0.193669982,0.040594173,0.113576785
0.18556252899999998,0.07046302900000001,0.058823529000000006,0.052695264000000006,0.842432815,0.8205246279999999,0.8074954740000001,0.083117723,0.084408049,0.086468585,0.086096329,0.339324031,0.170138903,0.100022932,0.25283704,0.26864997,0.075403558,0.08756141199999999
0.104420706,0.113238545,0.077346518,0.059646958,0.746779566,0.764009484,0.782099785,0.047007402000000004,0.045905802,0.046772802999999995,0.046603339,0.494246289,0.086229272,0.19551386199999998,0.39945528799999996,0.520159974,0.044815441,0.033622018
0.140571581,0.08820864699999999,0.065932184,0.05472383,0.802750629,0.798835546,0.800084786,0.040198056,0.038185158,0.036027006,0.033907322000000004,0.316789554,0.181103433,0.089750691,0.24012709899999998,0.356402092,0.08978443,0.060528254000000004
0.10009207699999999,0.05618439,0.036820181,0.028269432,0.8743622529999999,0.8876586320000001,0.896727086,0.010332781999999999,0.010956509,0.010982115,0.010984503999999999,0.699896435,0.032029248999999996,0.41992722299999996,0.632773491,0.31248835399999997,0.004889145,0.04740849
0.031247012999999997,0.007682921999999999,0.00376455,0.002455633,0.9828196929999999,0.9885140509999999,0.991029168,0.0019047439999999999,0.0013594000000000002,0.001041772,0.001017631,0.757279687,0.048011736,0.44283742299999995,0.60463005,0.715073507,0.027160276,0.015001666
0.09965383,0.163250021,0.10378012199999999,0.074036728,0.634945494,0.6833584070000001,0.729531574,0.044655096,0.043808848,0.04521837099999999,0.04661376,0.770351041,0.033961871,0.48075863,0.650930549,0.481342709,0.00897247,0.029388447
0.106072671,0.005786352,0.003425857,0.002289551,0.9870607440000001,0.98954743,0.9916358909999999,0.000833513,0.00080624,0.0008539369999999999,0.0008431119999999999,0.726022414,0.037040546,0.423434734,0.6132546529999999,0.376153022,0.008043718,0.062253933
0.109767343,0.040891026000000004,0.031552926,0.027201765,0.908560789,0.9037294579999999,0.9006274479999999,0.040847476,0.040707358,0.041210125,0.040360946,0.286781756,0.21070706600000003,0.076209468,0.211529732,0.363370916,0.109311484,0.080167732
0.22847631300000001,0.190961694,0.144563398,0.124988137,0.586203127,0.5783956029999999,0.5782408720000001,0.082897958,0.076848492,0.074415195,0.06908184099999999,0.533787031,0.11946244800000001,0.196252187,0.36223331799999997,0.34528237,0.048806842,0.051974059
0.13688308400000002,0.038148851,0.032144665,0.026442536000000003,0.914692753,0.9019240140000001,0.9034010379999999,0.022018495,0.019879441,0.017127191,0.016259382,0.490576503,0.125630593,0.172876695,0.34634589200000004,0.214150688,0.022278235,0.135562945
0.075668302,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6541426020000001,0.054210287,0.33078545600000003,0.529732183,0.513411442,0.019198633,0.063528322
0.027959032999999998,0.209238835,0.134795811,0.10229429599999999,0.532106771,0.5887270170000001,0.626301997,0.06673446799999999,0.067231266,0.06998159799999999,0.070837893,0.963054759,0.004524675,0.886583626,0.9291874720000001,0.66068117,0.002129202,0.009208164
0.018950596,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9013345209999999,0.009938582,0.746136606,0.8502042670000001,0.859485252,0.006817809,0.0030623609999999996
0.048282839,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7227638759999999,0.034742774,0.431023955,0.6286881529999999,0.481252064,0.010414188000000001,0.024300076
0.033193007999999996,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.815339138,0.017479867,0.5991112160000001,0.766681798,0.8299296190000001,0.011495103999999999,0.004346488
0.513135187,0.431475822,0.32669833,0.277913543,0.41914355200000003,0.414230869,0.431561264,0.281644774,0.27732506,0.283620582,0.28298089600000004,0.689532135,0.069336878,0.340329384,0.506581934,0.483248168,0.015896158,0.107953904
0.07464905299999999,0.013662555,0.008187021,0.005646769,0.969448228,0.9750207340000001,0.97937142,0.002115454,0.002172024,0.002223466,0.002434887,0.8087441190000001,0.025562171,0.549054238,0.7063095779999999,0.46510172899999996,0.006035896,0.031147941000000002
