,Accessories Store,Adult Boutique,Afghan Restaurant,African Restaurant,American Restaurant,Antique Shop,Arepa Restaurant,Argentinian Restaurant,Art Gallery,Art Museum,Arts & Crafts Store,Asian Restaurant,Athletics & Sports,Auditorium,Australian Restaurant,Austrian Restaurant,BBQ Joint,Baby Store,Bagel Shop,Bakery,Bank,Bar,Baseball Field,Basketball Court,Beer Bar,Beer Garden,Beer Store,Big Box Store,Bike Rental / Bike Share,Bike Shop,Bike Trail,Bistro,Board Shop,Boat or Ferry,Bookstore,Boutique,Boxing Gym,Brazilian Restaurant,Breakfast Spot,Bridal Shop,Bridge,Bubble Tea Shop,Building,Burger Joint,Burrito Place,Bus Line,Bus Station,Bus Stop,Butcher,Cafeteria,Café,Cajun / Creole Restaurant,Camera Store,Candy Store,Cantonese Restaurant,Caribbean Restaurant,Caucasian Restaurant,Cheese Shop,Chinese Restaurant,Chocolate Shop,Circus,Climbing Gym,Clothing Store,Club House,Cocktail Bar,Coffee Shop,College Academic Building,College Arts Building,College Bookstore,College Cafeteria,College Theater,Comedy Club,Community Center,Concert Hall,Convenience Store,Cooking School,Cosmetics Shop,Coworking Space,Creperie,Cuban Restaurant,Cupcake Shop,Cycle Studio,Czech Restaurant,Dance Studio,Daycare,Deli / Bodega,Department Store,Design Studio,Dessert Shop,Dim Sum Restaurant,Diner,Discount Store,Doctor's Office,Dog Run,Donut Shop,Drugstore,Dry Cleaner,Dumpling Restaurant,Duty-free Shop,Eastern European Restaurant,Electronics Store,Empanada Restaurant,Ethiopian Restaurant,Event Space,Exhibit,Eye Doctor,Falafel Restaurant,Farmers Market,Fast Food Restaurant,Filipino Restaurant,Financial or Legal Service,Fish Market,Flea Market,Flower Shop,Food & Drink Shop,Food Court,Food Stand,Food Truck,Fountain,French Restaurant,Fried Chicken Joint,Frozen Yogurt Shop,Furniture / Home Store,Gaming Cafe,Garden,Garden Center,Gas Station,Gastropub,Gay Bar,General Entertainment,German Restaurant,Gift Shop,Gourmet Shop,Greek Restaurant,Grocery Store,Gym,Gym / Fitness Center,Gym Pool,Gymnastics Gym,Harbor / Marina,Hardware Store,Hawaiian Restaurant,Health & Beauty Service,Health Food Store,Heliport,High School,Himalayan Restaurant,Historic Site,History Museum,Hobby Shop,Hookah Bar,Hostel,Hot Dog Joint,Hotel,Hotel Bar,Hotpot Restaurant,Ice Cream Shop,Indian Restaurant,Indie Movie Theater,Indie Theater,Irish Pub,Israeli Restaurant,Italian Restaurant,Japanese Curry Restaurant,Japanese Restaurant,Jazz Club,Jewelry Store,Jewish Restaurant,Juice Bar,Karaoke Bar,Kebab Restaurant,Kids Store,Kitchen Supply Store,Korean Restaurant,Kosher Restaurant,Latin American Restaurant,Laundry Service,Lebanese Restaurant,Library,Lingerie Store,Liquor Store,Lounge,Malay Restaurant,Market,Martial Arts School,Massage Studio,Mattress Store,Medical Center,Mediterranean Restaurant,Memorial Site,Men's Store,Metro Station,Mexican Restaurant,Middle Eastern Restaurant,Mini Golf,Miscellaneous Shop,Mobile Phone Shop,Modern European Restaurant,Molecular Gastronomy Restaurant,Monument / Landmark,Moroccan Restaurant,Movie Theater,Moving Target,Museum,Music School,Music Venue,Nail Salon,New American Restaurant,Newsstand,Nightclub,Non-Profit,Noodle House,North Indian Restaurant,Office,Opera House,Optical Shop,Organic Grocery,Outdoor Sculpture,Outdoors & Recreation,Paella Restaurant,Paper / Office Supplies Store,Park,Pedestrian Plaza,Performing Arts Venue,Persian Restaurant,Peruvian Restaurant,Pet Café,Pet Service,Pet Store,Pharmacy,Photography Studio,Pie Shop,Pier,Pilates Studio,Pizza Place,Playground,Plaza,Poke Place,Pool,Pub,Public Art,Ramen Restaurant,Record Shop,Rental Car Location,Residential Building (Apartment / Condo),Resort,Rest Area,Restaurant,River,Rock Club,Roof Deck,Russian Restaurant,Sake Bar,Salad Place,Salon / Barbershop,Sandwich Place,Scandinavian Restaurant,Scenic Lookout,School,Sculpture Garden,Seafood Restaurant,Shanghai Restaurant,Shipping Store,Shoe Store,Shopping Mall,Skate Park,Smoke Shop,Smoothie Shop,Snack Place,Soccer Field,Social Club,South American Restaurant,Southern / Soul Food Restaurant,Spa,Spanish Restaurant,Speakeasy,Sporting Goods Shop,Sports Bar,Sports Club,Stables,Steakhouse,Street Art,Strip Club,Supermarket,Supplement Shop,Sushi Restaurant,Swiss Restaurant,Szechuan Restaurant,Taco Place,Tailor Shop,Taiwanese Restaurant,Tapas Restaurant,Tattoo Parlor,Tea Room,Tech Startup,Tennis Court,Tennis Stadium,Thai Restaurant,Theater,Theme Restaurant,Thrift / Vintage Store,Tiki Bar,Tourist Information Center,Toy / Game Store,Trail,Train Station,Turkish Restaurant,Udon Restaurant,Used Bookstore,Vegetarian / Vegan Restaurant,Venezuelan Restaurant,Veterinarian,Video Game Store,Video Store,Vietnamese Restaurant,Volleyball Court,Waterfront,Whisky Bar,Wine Bar,Wine Shop,Wings Joint,Women's Store,Yoga Studio
24,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0.01,0.01,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0.01,0,0,0.01,0,0.04,0,0.01,0,0,0,0,0,0,0.18,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0,0,0.02,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
25,0,0,0,0,0.073170732,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0.097560976,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0.024390244,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0.024390244,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.03,0,0,0.01,0,0.02,0,0.01,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.02,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0.01,0,0,0,0.02,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0.01
27,0,0,0,0,0.01,0,0,0.01,0.02,0,0,0.01,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0.01,0,0.01,0,0,0,0,0,0,0.02,0.01,0.01,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.05,0.01,0,0.02,0.01,0.01,0.01,0,0,0.06,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0.01,0.01,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0.01,0,0,0.01,0.03,0.02,0,0,0.03
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0.037037037,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0.037037037,0.037037037,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0
29,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.01,0,0,0.08,0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0.07,0,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.058823529,0,0,0,0,0,0,0,0,0.058823529,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0.058823529,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0.01,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0.02,0.01,0.02,0,0,0.02,0.02,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0.02,0,0,0.01,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0.02,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0.01,0.02,0,0,0.01
32,0,0,0,0,0.056818182,0,0,0.011363636,0.022727273,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0.022727273,0,0.022727273,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0.011363636,0,0,0,0,0,0,0.034090909,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0.022727273,0.034090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0.034090909,0,0,0.011363636,0.011363636,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0.022727273,0,0,0,0.011363636,0,0.011363636,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0.011363636,0,0.011363636,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0.056818182,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0.011363636,0.022727273,0,0.022727273,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0.011363636,0,0,0,0.022727273,0,0,0.011363636,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0.034090909,0,0,0,0,0,0,0.022727273,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0.011363636,0.034090909,0.034090909,0,0,0.011363636
33,0,0,0,0,0.0125,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.0125,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0.0375,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0,0.025,0.0125,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0.0125,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.025,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0.025,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0.0125
34,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0.02,0,0,0.01,0,0,0.01,0.01,0,0.02,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0.06,0.01,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0.03,0,0.01,0.01,0,0,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0.01,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
35,0,0,0,0,0.021276596,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0.053191489,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0.010638298,0,0,0,0,0.010638298,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0.010638298,0,0,0,0,0,0.053191489,0,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0,0,0.010638298,0,0,0,0,0,0,0.010638298,0,0.010638298,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0.053191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0,0.021276596,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0,0.031914894,0.010638298,0,0,0,0,0,0,0,0.074468085,0,0,0.010638298,0,0,0.031914894,0,0,0,0.010638298,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0,0.010638298,0.010638298,0,0,0,0,0,0,0.010638298,0,0,0,0,0,0.021276596,0.010638298,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0.021276596,0,0.010638298,0,0,0,0.010638298,0.010638298,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0,0,0,0,0.010638298,0,0,0,0,0.021276596,0,0,0,0,0,0.010638298,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0.021276596,0,0.021276596,0.031914894
36,0.011111111,0,0,0,0.022222222,0,0,0,0,0,0.011111111,0.011111111,0,0,0,0,0,0,0.022222222,0.022222222,0,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0.011111111,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0.011111111,0,0,0.011111111,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0.011111111,0,0,0,0,0.011111111,0,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0.011111111,0,0.011111111,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0,0,0.022222222,0.022222222,0,0,0,0.011111111,0.077777778,0,0.011111111,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0.011111111,0.022222222,0,0,0,0,0,0,0,0.011111111,0,0.011111111,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0.022222222,0,0.011111111,0,0,0,0,0,0.011111111,0,0,0,0,0,0.011111111,0,0,0,0,0.011111111,0,0.011111111,0,0,0.011111111,0,0,0,0,0,0,0,0,0.011111111,0,0,0.011111111,0,0.022222222,0,0,0,0.011111111,0,0,0,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0.011111111,0,0.011111111,0,0,0.011111111,0,0.011111111,0.022222222,0,0,0,0,0.011111111,0,0,0,0.033333333,0.011111111,0,0,0.011111111
37,0.011627907,0,0,0,0.011627907,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0.023255814,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0.011627907,0,0,0,0,0,0,0.069767442,0,0,0,0,0.011627907,0,0,0.034883721,0,0,0,0.011627907,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0.034883721,0,0,0,0,0.011627907,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0.011627907,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0.023255814,0,0,0,0,0.011627907,0.011627907,0,0.011627907,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0.034883721,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0.023255814,0,0,0,0,0.011627907,0,0.011627907,0,0,0,0,0,0.011627907,0,0.011627907,0,0.011627907,0,0,0.011627907,0,0.011627907,0,0,0.011627907,0.011627907,0,0,0,0,0,0,0,0.023255814,0,0.011627907,0,0,0.011627907,0,0.011627907,0.011627907,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0.011627907,0,0,0,0,0,0,0.011627907,0.023255814,0.011627907,0,0,0,0,0,0.023255814,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0.011627907,0.023255814,0,0.011627907,0
